9.5 0.0004363059997558594
9.5 0.0003991127014160156
9.5 0.0004189014434814453
9.5 0.00041794776916503906
9.5 0.00040650367736816406
9.5 0.0005817413330078125
9.5 0.0004019737243652344
9.5 0.000415802001953125
9.5 0.0004012584686279297
9.5 0.00040268898010253906
9.5 0.00040030479431152344
9.5 0.00040531158447265625
9.5 0.0003986358642578125
9.5 0.0004100799560546875
9.5 0.0004076957702636719
9.5 0.00040459632873535156
9.5 0.0004086494445800781
9.5 0.0004100799560546875
9.5 0.00040841102600097656
9.5 0.0004088878631591797
9.5 0.0004093647003173828
9.5 0.000408172607421875
9.5 0.0004069805145263672
9.5 0.00040531158447265625
9.5 0.0004088878631591797
9.5 0.0004055500030517578
9.5 0.0004086494445800781
9.5 0.0004050731658935547
9.5 0.00040030479431152344
9.5 0.0004115104675292969
9.5 0.00040340423583984375
9.5 0.00040602684020996094
9.5 0.0003979206085205078
9.5 0.0004076957702636719
9.5 0.0004069805145263672
9.5 0.0003993511199951172
9.5 0.000408172607421875
9.5 0.0004038810729980469
9.5 0.0004105567932128906
9.5 0.0004067420959472656
9.5 0.00040793418884277344
9.5 0.00040411949157714844
9.5 0.00040793418884277344
9.5 0.0004124641418457031
9.5 0.00040841102600097656
9.5 0.000408172607421875
9.5 0.00040721893310546875
9.5 0.0004127025604248047
9.5 0.00040531158447265625
9.5 0.00040793418884277344
9.5 0.00040531158447265625
9.5 0.000423431396484375
9.5 0.0005176067352294922
9.5 0.0004069805145263672
9.5 0.0005047321319580078
9.5 0.00040411949157714844
9.5 0.00041604042053222656
9.5 0.000415802001953125
9.5 0.0004074573516845703
9.5 0.00041604042053222656
9.5 0.0004189014434814453
9.5 0.00040078163146972656
9.5 0.00041675567626953125
9.5 0.0004165172576904297
9.5 0.0004169940948486328
9.5 0.0004062652587890625
9.5 0.00041174888610839844
9.5 0.0004105567932128906
9.5 0.0004868507385253906
9.5 0.00041103363037109375
9.5 0.0004038810729980469
9.5 0.0004096031188964844
9.5 0.00040411949157714844
9.5 0.0004088878631591797
9.5 0.0004143714904785156
9.5 0.00041031837463378906
9.5 0.0004088878631591797
9.5 0.00040650367736816406
9.5 0.0004067420959472656
9.5 0.00040793418884277344
9.5 0.0004057884216308594
9.5 0.00040531158447265625
9.5 0.0004057884216308594
9.5 0.0004119873046875
9.5 0.0004086494445800781
9.5 0.00041222572326660156
9.5 0.00040793418884277344
9.5 0.0004093647003173828
9.5 0.00040340423583984375
9.5 0.0004074573516845703
9.5 0.00040531158447265625
9.5 0.0004048347473144531
9.5 0.00040721893310546875
9.5 0.00040984153747558594
9.5 0.00040411949157714844
9.5 0.00040459632873535156
9.5 0.00040793418884277344
9.5 0.00040268898010253906
9.5 0.0003998279571533203
9.5 0.0004062652587890625
9.5 0.0004038810729980469
9.5 0.0004076957702636719
9.5 0.0004036426544189453
9.5 0.0004074573516845703
9.5 0.00040531158447265625
9.5 0.00040459632873535156
9.5 0.0004031658172607422
9.5 0.00040078163146972656
9.5 0.00040268898010253906
9.5 0.0004093647003173828
9.5 0.0004107952117919922
9.5 0.0004055500030517578
9.5 0.00040435791015625
9.5 0.0004146099090576172
9.5 0.0004024505615234375
9.5 0.0004112720489501953
9.5 0.0004076957702636719
9.5 0.0004038810729980469
9.5 0.0004096031188964844
9.5 0.00041365623474121094
9.5 0.00040340423583984375
9.5 0.0004076957702636719
9.5 0.0004239082336425781
9.5 0.0004048347473144531
9.5 0.0004017353057861328
9.5 0.0004754066467285156
9.5 0.00044345855712890625
9.5 0.0004343986511230469
9.5 0.0004303455352783203
9.5 0.0006072521209716797
9.5 0.0004749298095703125
9.5 0.0004329681396484375
9.5 0.0004315376281738281
9.5 0.0004277229309082031
9.5 0.0005943775177001953
9.5 0.00043773651123046875
9.5 0.00043487548828125
9.5 0.0004405975341796875
9.5 0.0004363059997558594
9.5 0.00042700767517089844
9.5 0.0004360675811767578
9.5 0.00047016143798828125
9.5 0.0004448890686035156
9.5 0.0004343986511230469
9.5 0.0004322528839111328
9.5 0.0004448890686035156
9.5 0.0004279613494873047
9.5 0.0004372596740722656
9.5 0.000431060791015625
9.5 0.0004303455352783203
9.5 0.0004334449768066406
9.5 0.0004830360412597656
9.5 0.00043272972106933594
9.5 0.0005850791931152344
9.5 0.0004544258117675781
9.5 0.00043487548828125
9.5 0.0005118846893310547
9.5 0.00044035911560058594
9.5 0.0004363059997558594
9.5 0.0004334449768066406
9.5 0.0005128383636474609
9.5 0.0004324913024902344
9.5 0.0005145072937011719
9.5 0.0004341602325439453
9.5 0.00042891502380371094
9.5 0.0004382133483886719
9.5 0.0004336833953857422
9.5 0.000431060791015625
9.5 0.00043320655822753906
9.5 0.0004315376281738281
9.5 0.004889011383056641
9.5 0.0005555152893066406
9.5 0.0004401206970214844
9.5 0.0004343986511230469
9.5 0.0004055500030517578
9.5 0.00040078163146972656
9.5 0.0004055500030517578
9.5 0.0004012584686279297
9.5 0.00040078163146972656
9.5 0.00040650367736816406
9.5 0.000423431396484375
9.5 0.00047516822814941406
9.5 0.0004050731658935547
9.5 0.00041103363037109375
9.5 0.0004127025604248047
9.5 0.0004031658172607422
9.5 0.00040268898010253906
9.5 0.00040221214294433594
9.5 0.0004010200500488281
9.5 0.0004017353057861328
9.5 0.00041031837463378906
9.5 0.0004057884216308594
9.5 0.0004878044128417969
9.5 0.0004050731658935547
9.5 0.0004067420959472656
9.5 0.0003979206085205078
9.5 0.0004134178161621094
9.5 0.0004143714904785156
9.5 0.0004048347473144531
9.5 0.0003998279571533203
9.5 0.0004124641418457031
9.5 0.00042247772216796875
9.5 0.0004162788391113281
9.5 0.000400543212890625
9.5 0.0004057884216308594
9.5 0.0004253387451171875
9.5 0.00041747093200683594
9.5 0.00041675567626953125
9.5 0.0004222393035888672
9.5 0.00041675567626953125
9.5 0.0004055500030517578
9.5 0.00040721893310546875
9.5 0.00040411949157714844
9.5 0.0004036426544189453
9.5 0.0004096031188964844
9.5 0.0004010200500488281
9.5 0.00040793418884277344
9.5 0.0004069805145263672
9.5 0.00040793418884277344
9.5 0.0004165172576904297
9.5 0.0004086494445800781
9.5 0.0004050731658935547
9.5 0.00040435791015625
9.5 0.00040221214294433594
9.5 0.0004017353057861328
9.5 0.0004069805145263672
9.5 0.00040459632873535156
9.5 0.0004048347473144531
9.5 0.0004112720489501953
9.5 0.0004036426544189453
9.5 0.00040912628173828125
9.5 0.00040268898010253906
9.5 0.00040841102600097656
9.5 0.0004169940948486328
9.5 0.0004153251647949219
9.5 0.0004010200500488281
